Delivery Date_x,Hour Ending,Settlement Point Price,Month,DateTime,ACCOUNT_NUMBER,LOCAL_FROM_DATETIME,QUANTITY,UNIT_OF_MEASURE,Delivery Date_y,Hour
2023-02-19,10.0,19.95,Feb,2023-02-19 10:00:00,account_b,2023-02-19 10:00:00+00:00,114.402,kWh,2023-02-19,10.0
2023-02-19,11.0,16.85,Feb,2023-02-19 11:00:00,account_a,2023-02-19 11:00:00+00:00,2.76,kWh,2023-02-19,11.0
2023-02-19,11.0,16.85,Feb,2023-02-19 11:00:00,account_b,2023-02-19 11:00:00+00:00,99.912,kWh,2023-02-19,11.0
2023-02-19,12.0,14.51,Feb,2023-02-19 12:00:00,account_a,2023-02-19 12:00:00+00:00,2.5185,kWh,2023-02-19,12.0
2023-02-19,12.0,14.51,Feb,2023-02-19 12:00:00,account_b,2023-02-19 12:00:00+00:00,93.909,kWh,2023-02-19,12.0
2023-02-19,13.0,13.74,Feb,2023-02-19 13:00:00,account_a,2023-02-19 13:00:00+00:00,2.77725,kWh,2023-02-19,13.0
2023-02-19,13.0,13.74,Feb,2023-02-19 13:00:00,account_b,2023-02-19 13:00:00+00:00,78.936,kWh,2023-02-19,13.0
2023-02-19,14.0,12.91,Feb,2023-02-19 14:00:00,account_a,2023-02-19 14:00:00+00:00,2.60475,kWh,2023-02-19,14.0
2023-02-19,14.0,12.91,Feb,2023-02-19 14:00:00,account_b,2023-02-19 14:00:00+00:00,66.309,kWh,2023-02-19,14.0
2023-02-19,15.0,12.33,Feb,2023-02-19 15:00:00,account_a,2023-02-19 15:00:00+00:00,2.53575,kWh,2023-02-19,15.0
2023-02-19,15.0,12.33,Feb,2023-02-19 15:00:00,account_b,2023-02-19 15:00:00+00:00,66.723,kWh,2023-02-19,15.0
2023-02-19,16.0,12.69,Feb,2023-02-19 16:00:00,account_a,2023-02-19 16:00:00+00:00,2.484,kWh,2023-02-19,16.0
2023-02-19,16.0,12.69,Feb,2023-02-19 16:00:00,account_b,2023-02-19 16:00:00+00:00,59.823,kWh,2023-02-19,16.0
2023-02-19,17.0,14.03,Feb,2023-02-19 17:00:00,account_a,2023-02-19 17:00:00+00:00,2.001,kWh,2023-02-19,17.0
2023-02-19,17.0,14.03,Feb,2023-02-19 17:00:00,account_b,2023-02-19 17:00:00+00:00,70.587,kWh,2023-02-19,17.0
2023-02-19,18.0,20.27,Feb,2023-02-19 18:00:00,account_a,2023-02-19 18:00:00+00:00,2.22525,kWh,2023-02-19,18.0
2023-02-19,18.0,20.27,Feb,2023-02-19 18:00:00,account_b,2023-02-19 18:00:00+00:00,73.209,kWh,2023-02-19,18.0
2023-02-19,19.0,24.21,Feb,2023-02-19 19:00:00,account_a,2023-02-19 19:00:00+00:00,2.08725,kWh,2023-02-19,19.0
2023-02-19,19.0,24.21,Feb,2023-02-19 19:00:00,account_b,2023-02-19 19:00:00+00:00,81.903,kWh,2023-02-19,19.0
2023-02-19,20.0,18.14,Feb,2023-02-19 20:00:00,account_a,2023-02-19 20:00:00+00:00,1.84575,kWh,2023-02-19,20.0
2023-02-19,20.0,18.14,Feb,2023-02-19 20:00:00,account_b,2023-02-19 20:00:00+00:00,81.558,kWh,2023-02-19,20.0
2023-02-19,21.0,16.04,Feb,2023-02-19 21:00:00,account_a,2023-02-19 21:00:00+00:00,1.8285,kWh,2023-02-19,21.0
2023-02-19,21.0,16.04,Feb,2023-02-19 21:00:00,account_b,2023-02-19 21:00:00+00:00,89.01,kWh,2023-02-19,21.0
2023-02-19,22.0,15.47,Feb,2023-02-19 22:00:00,account_a,2023-02-19 22:00:00+00:00,1.94925,kWh,2023-02-19,22.0
2023-02-19,22.0,15.47,Feb,2023-02-19 22:00:00,account_b,2023-02-19 22:00:00+00:00,81.696,kWh,2023-02-19,22.0
2023-02-19,23.0,13.36,Feb,2023-02-19 23:00:00,account_a,2023-02-19 23:00:00+00:00,1.77675,kWh,2023-02-19,23.0
2023-02-19,23.0,13.36,Feb,2023-02-19 23:00:00,account_b,2023-02-19 23:00:00+00:00,84.042,kWh,2023-02-19,23.0
2023-02-19,24.0,9.96,Feb,2023-02-20 00:00:00,account_a,2023-02-20 00:00:00+00:00,2.07,kWh,2023-02-20,0.0
2023-02-19,24.0,9.96,Feb,2023-02-20 00:00:00,account_b,2023-02-20 00:00:00+00:00,86.043,kWh,2023-02-20,0.0
2023-02-20,1.0,6.7,Feb,2023-02-20 01:00:00,account_a,2023-02-20 01:00:00+00:00,1.67325,kWh,2023-02-20,1.0
2023-02-20,1.0,6.7,Feb,2023-02-20 01:00:00,account_b,2023-02-20 01:00:00+00:00,115.23,kWh,2023-02-20,1.0
2023-02-20,2.0,5.95,Feb,2023-02-20 02:00:00,account_a,2023-02-20 02:00:00+00:00,1.70775,kWh,2023-02-20,2.0
2023-02-20,2.0,5.95,Feb,2023-02-20 02:00:00,account_b,2023-02-20 02:00:00+00:00,115.368,kWh,2023-02-20,2.0
2023-02-20,3.0,5.54,Feb,2023-02-20 03:00:00,account_a,2023-02-20 03:00:00+00:00,1.656,kWh,2023-02-20,3.0
2023-02-20,3.0,5.54,Feb,2023-02-20 03:00:00,account_b,2023-02-20 03:00:00+00:00,121.233,kWh,2023-02-20,3.0
2023-02-20,4.0,5.79,Feb,2023-02-20 04:00:00,account_a,2023-02-20 04:00:00+00:00,2.15625,kWh,2023-02-20,4.0
2023-02-20,4.0,5.79,Feb,2023-02-20 04:00:00,account_b,2023-02-20 04:00:00+00:00,189.129,kWh,2023-02-20,4.0
2023-02-20,5.0,7.97,Feb,2023-02-20 05:00:00,account_a,2023-02-20 05:00:00+00:00,1.70775,kWh,2023-02-20,5.0
2023-02-20,5.0,7.97,Feb,2023-02-20 05:00:00,account_b,2023-02-20 05:00:00+00:00,312.846,kWh,2023-02-20,5.0
2023-02-20,6.0,14.31,Feb,2023-02-20 06:00:00,account_a,2023-02-20 06:00:00+00:00,1.656,kWh,2023-02-20,6.0
2023-02-20,6.0,14.31,Feb,2023-02-20 06:00:00,account_b,2023-02-20 06:00:00+00:00,281.934,kWh,2023-02-20,6.0
2023-02-20,7.0,18.64,Feb,2023-02-20 07:00:00,account_a,2023-02-20 07:00:00+00:00,2.70825,kWh,2023-02-20,7.0
2023-02-20,7.0,18.64,Feb,2023-02-20 07:00:00,account_b,2023-02-20 07:00:00+00:00,262.89,kWh,2023-02-20,7.0
2023-02-20,8.0,18.24,Feb,2023-02-20 08:00:00,account_a,2023-02-20 08:00:00+00:00,7.4865,kWh,2023-02-20,8.0
2023-02-20,8.0,18.24,Feb,2023-02-20 08:00:00,account_b,2023-02-20 08:00:00+00:00,265.719,kWh,2023-02-20,8.0
2023-02-20,9.0,15.93,Feb,2023-02-20 09:00:00,account_a,2023-02-20 09:00:00+00:00,8.694,kWh,2023-02-20,9.0
2023-02-20,9.0,15.93,Feb,2023-02-20 09:00:00,account_b,2023-02-20 09:00:00+00:00,250.332,kWh,2023-02-20,9.0
2023-02-20,10.0,17.26,Feb,2023-02-20 10:00:00,account_a,2023-02-20 10:00:00+00:00,8.5905,kWh,2023-02-20,10.0
2023-02-20,10.0,17.26,Feb,2023-02-20 10:00:00,account_b,2023-02-20 10:00:00+00:00,213.969,kWh,2023-02-20,10.0
2023-02-20,11.0,17.03,Feb,2023-02-20 11:00:00,account_a,2023-02-20 11:00:00+00:00,9.039,kWh,2023-02-20,11.0
2023-02-20,11.0,17.03,Feb,2023-02-20 11:00:00,account_b,2023-02-20 11:00:00+00:00,178.089,kWh,2023-02-20,11.0
2023-02-20,12.0,16.04,Feb,2023-02-20 12:00:00,account_a,2023-02-20 12:00:00+00:00,9.798,kWh,2023-02-20,12.0
2023-02-20,12.0,16.04,Feb,2023-02-20 12:00:00,account_b,2023-02-20 12:00:00+00:00,166.842,kWh,2023-02-20,12.0
2023-02-20,13.0,16.51,Feb,2023-02-20 13:00:00,account_a,2023-02-20 13:00:00+00:00,8.19375,kWh,2023-02-20,13.0
2023-02-20,13.0,16.51,Feb,2023-02-20 13:00:00,account_b,2023-02-20 13:00:00+00:00,158.493,kWh,2023-02-20,13.0
2023-02-20,14.0,17.61,Feb,2023-02-20 14:00:00,account_a,2023-02-20 14:00:00+00:00,7.67625,kWh,2023-02-20,14.0
2023-02-20,14.0,17.61,Feb,2023-02-20 14:00:00,account_b,2023-02-20 14:00:00+00:00,160.149,kWh,2023-02-20,14.0
2023-02-20,15.0,18.39,Feb,2023-02-20 15:00:00,account_a,2023-02-20 15:00:00+00:00,9.22875,kWh,2023-02-20,15.0
2023-02-20,15.0,18.39,Feb,2023-02-20 15:00:00,account_b,2023-02-20 15:00:00+00:00,160.425,kWh,2023-02-20,15.0
2023-02-20,16.0,19.56,Feb,2023-02-20 16:00:00,account_a,2023-02-20 16:00:00+00:00,7.33125,kWh,2023-02-20,16.0
2023-02-20,16.0,19.56,Feb,2023-02-20 16:00:00,account_b,2023-02-20 16:00:00+00:00,157.872,kWh,2023-02-20,16.0
2023-02-20,17.0,19.19,Feb,2023-02-20 17:00:00,account_a,2023-02-20 17:00:00+00:00,3.95025,kWh,2023-02-20,17.0
2023-02-20,17.0,19.19,Feb,2023-02-20 17:00:00,account_b,2023-02-20 17:00:00+00:00,159.39,kWh,2023-02-20,17.0
2023-02-20,18.0,21.02,Feb,2023-02-20 18:00:00,account_a,2023-02-20 18:00:00+00:00,2.7945,kWh,2023-02-20,18.0
2023-02-20,18.0,21.02,Feb,2023-02-20 18:00:00,account_b,2023-02-20 18:00:00+00:00,134.826,kWh,2023-02-20,18.0
2023-02-20,19.0,27.69,Feb,2023-02-20 19:00:00,account_a,2023-02-20 19:00:00+00:00,2.81175,kWh,2023-02-20,19.0
2023-02-20,19.0,27.69,Feb,2023-02-20 19:00:00,account_b,2023-02-20 19:00:00+00:00,82.938,kWh,2023-02-20,19.0
2023-02-20,20.0,22.19,Feb,2023-02-20 20:00:00,account_a,2023-02-20 20:00:00+00:00,3.70875,kWh,2023-02-20,20.0
2023-02-20,20.0,22.19,Feb,2023-02-20 20:00:00,account_b,2023-02-20 20:00:00+00:00,80.73,kWh,2023-02-20,20.0
2023-02-20,21.0,18.11,Feb,2023-02-20 21:00:00,account_a,2023-02-20 21:00:00+00:00,3.1395,kWh,2023-02-20,21.0
2023-02-20,21.0,18.11,Feb,2023-02-20 21:00:00,account_b,2023-02-20 21:00:00+00:00,73.416,kWh,2023-02-20,21.0
2023-02-20,22.0,16.46,Feb,2023-02-20 22:00:00,account_a,2023-02-20 22:00:00+00:00,3.243,kWh,2023-02-20,22.0
2023-02-20,22.0,16.46,Feb,2023-02-20 22:00:00,account_b,2023-02-20 22:00:00+00:00,86.112,kWh,2023-02-20,22.0
2023-02-20,23.0,15.84,Feb,2023-02-20 23:00:00,account_a,2023-02-20 23:00:00+00:00,2.81175,kWh,2023-02-20,23.0
2023-02-20,23.0,15.84,Feb,2023-02-20 23:00:00,account_b,2023-02-20 23:00:00+00:00,90.045,kWh,2023-02-20,23.0
2023-02-20,24.0,13.86,Feb,2023-02-21 00:00:00,account_a,2023-02-21 00:00:00+00:00,2.98425,kWh,2023-02-21,0.0
2023-02-20,24.0,13.86,Feb,2023-02-21 00:00:00,account_b,2023-02-21 00:00:00+00:00,93.702,kWh,2023-02-21,0.0
2023-02-21,1.0,11.98,Feb,2023-02-21 01:00:00,account_a,2023-02-21 01:00:00+00:00,2.7945,kWh,2023-02-21,1.0
2023-02-21,1.0,11.98,Feb,2023-02-21 01:00:00,account_b,2023-02-21 01:00:00+00:00,86.457,kWh,2023-02-21,1.0
2023-02-21,2.0,9.63,Feb,2023-02-21 02:00:00,account_a,2023-02-21 02:00:00+00:00,2.7945,kWh,2023-02-21,2.0
2023-02-21,2.0,9.63,Feb,2023-02-21 02:00:00,account_b,2023-02-21 02:00:00+00:00,88.941,kWh,2023-02-21,2.0
2023-02-21,3.0,8.86,Feb,2023-02-21 03:00:00,account_a,2023-02-21 03:00:00+00:00,2.88075,kWh,2023-02-21,3.0
2023-02-21,3.0,8.86,Feb,2023-02-21 03:00:00,account_b,2023-02-21 03:00:00+00:00,90.597,kWh,2023-02-21,3.0
2023-02-21,4.0,9.6,Feb,2023-02-21 04:00:00,account_a,2023-02-21 04:00:00+00:00,2.691,kWh,2023-02-21,4.0
2023-02-21,4.0,9.6,Feb,2023-02-21 04:00:00,account_b,2023-02-21 04:00:00+00:00,150.006,kWh,2023-02-21,4.0
2023-02-21,5.0,9.27,Feb,2023-02-21 05:00:00,account_a,2023-02-21 05:00:00+00:00,2.208,kWh,2023-02-21,5.0
2023-02-21,5.0,9.27,Feb,2023-02-21 05:00:00,account_b,2023-02-21 05:00:00+00:00,245.778,kWh,2023-02-21,5.0
2023-02-21,6.0,14.65,Feb,2023-02-21 06:00:00,account_a,2023-02-21 06:00:00+00:00,2.898,kWh,2023-02-21,6.0
2023-02-21,6.0,14.65,Feb,2023-02-21 06:00:00,account_b,2023-02-21 06:00:00+00:00,203.757,kWh,2023-02-21,6.0
2023-02-21,7.0,18.18,Feb,2023-02-21 07:00:00,account_a,2023-02-21 07:00:00+00:00,3.5535,kWh,2023-02-21,7.0
2023-02-21,7.0,18.18,Feb,2023-02-21 07:00:00,account_b,2023-02-21 07:00:00+00:00,210.243,kWh,2023-02-21,7.0
2023-02-21,8.0,17.98,Feb,2023-02-21 08:00:00,account_a,2023-02-21 08:00:00+00:00,9.64275,kWh,2023-02-21,8.0
2023-02-21,8.0,17.98,Feb,2023-02-21 08:00:00,account_b,2023-02-21 08:00:00+00:00,188.853,kWh,2023-02-21,8.0
2023-02-21,9.0,14.39,Feb,2023-02-21 09:00:00,account_a,2023-02-21 09:00:00+00:00,9.33225,kWh,2023-02-21,9.0
2023-02-21,9.0,14.39,Feb,2023-02-21 09:00:00,account_b,2023-02-21 09:00:00+00:00,181.125,kWh,2023-02-21,9.0
2023-02-21,10.0,12.2,Feb,2023-02-21 10:00:00,account_a,2023-02-21 10:00:00+00:00,11.29875,kWh,2023-02-21,10.0
2023-02-21,10.0,12.2,Feb,2023-02-21 10:00:00,account_b,2023-02-21 10:00:00+00:00,159.459,kWh,2023-02-21,10.0
2023-02-21,11.0,12.27,Feb,2023-02-21 11:00:00,account_a,2023-02-21 11:00:00+00:00,11.29875,kWh,2023-02-21,11.0
2023-02-21,11.0,12.27,Feb,2023-02-21 11:00:00,account_b,2023-02-21 11:00:00+00:00,166.083,kWh,2023-02-21,11.0
2023-02-21,12.0,12.31,Feb,2023-02-21 12:00:00,account_a,2023-02-21 12:00:00+00:00,11.4195,kWh,2023-02-21,12.0
2023-02-21,12.0,12.31,Feb,2023-02-21 12:00:00,account_b,2023-02-21 12:00:00+00:00,164.634,kWh,2023-02-21,12.0
2023-02-21,13.0,15.98,Feb,2023-02-21 13:00:00,account_a,2023-02-21 13:00:00+00:00,10.35,kWh,2023-02-21,13.0
2023-02-21,13.0,15.98,Feb,2023-02-21 13:00:00,account_b,2023-02-21 13:00:00+00:00,165.393,kWh,2023-02-21,13.0
2023-02-21,14.0,18.48,Feb,2023-02-21 14:00:00,account_a,2023-02-21 14:00:00+00:00,9.2805,kWh,2023-02-21,14.0
2023-02-21,14.0,18.48,Feb,2023-02-21 14:00:00,account_b,2023-02-21 14:00:00+00:00,149.73,kWh,2023-02-21,14.0
2023-02-21,15.0,19.14,Feb,2023-02-21 15:00:00,account_a,2023-02-21 15:00:00+00:00,8.95275,kWh,2023-02-21,15.0
2023-02-21,15.0,19.14,Feb,2023-02-21 15:00:00,account_b,2023-02-21 15:00:00+00:00,149.247,kWh,2023-02-21,15.0
2023-02-21,16.0,19.07,Feb,2023-02-21 16:00:00,account_a,2023-02-21 16:00:00+00:00,11.16075,kWh,2023-02-21,16.0
2023-02-21,16.0,19.07,Feb,2023-02-21 16:00:00,account_b,2023-02-21 16:00:00+00:00,134.067,kWh,2023-02-21,16.0
2023-02-21,17.0,19.29,Feb,2023-02-21 17:00:00,account_a,2023-02-21 17:00:00+00:00,6.417,kWh,2023-02-21,17.0
2023-02-21,17.0,19.29,Feb,2023-02-21 17:00:00,account_b,2023-02-21 17:00:00+00:00,110.745,kWh,2023-02-21,17.0
2023-02-21,18.0,26.94,Feb,2023-02-21 18:00:00,account_a,2023-02-21 18:00:00+00:00,4.08825,kWh,2023-02-21,18.0
2023-02-21,18.0,26.94,Feb,2023-02-21 18:00:00,account_b,2023-02-21 18:00:00+00:00,96.807,kWh,2023-02-21,18.0
2023-02-21,19.0,28.29,Feb,2023-02-21 19:00:00,account_a,2023-02-21 19:00:00+00:00,3.29475,kWh,2023-02-21,19.0
2023-02-21,19.0,28.29,Feb,2023-02-21 19:00:00,account_b,2023-02-21 19:00:00+00:00,65.343,kWh,2023-02-21,19.0
2023-02-21,20.0,23.57,Feb,2023-02-21 20:00:00,account_a,2023-02-21 20:00:00+00:00,3.50175,kWh,2023-02-21,20.0
2023-02-21,20.0,23.57,Feb,2023-02-21 20:00:00,account_b,2023-02-21 20:00:00+00:00,59.754,kWh,2023-02-21,20.0
2023-02-21,21.0,18.74,Feb,2023-02-21 21:00:00,account_a,2023-02-21 21:00:00+00:00,3.39825,kWh,2023-02-21,21.0
2023-02-21,21.0,18.74,Feb,2023-02-21 21:00:00,account_b,2023-02-21 21:00:00+00:00,58.581,kWh,2023-02-21,21.0
2023-02-21,22.0,15.04,Feb,2023-02-21 22:00:00,account_a,2023-02-21 22:00:00+00:00,2.84625,kWh,2023-02-21,22.0
2023-02-21,22.0,15.04,Feb,2023-02-21 22:00:00,account_b,2023-02-21 22:00:00+00:00,59.34,kWh,2023-02-21,22.0
2023-02-21,23.0,13.73,Feb,2023-02-21 23:00:00,account_a,2023-02-21 23:00:00+00:00,3.4845,kWh,2023-02-21,23.0
2023-02-21,23.0,13.73,Feb,2023-02-21 23:00:00,account_b,2023-02-21 23:00:00+00:00,58.926,kWh,2023-02-21,23.0
2023-02-21,24.0,12.52,Feb,2023-02-22 00:00:00,account_a,2023-02-22 00:00:00+00:00,3.3465,kWh,2023-02-22,0.0
2023-02-21,24.0,12.52,Feb,2023-02-22 00:00:00,account_b,2023-02-22 00:00:00+00:00,59.823,kWh,2023-02-22,0.0
2023-02-22,1.0,6.82,Feb,2023-02-22 01:00:00,account_a,2023-02-22 01:00:00+00:00,2.3115,kWh,2023-02-22,1.0
2023-02-22,1.0,6.82,Feb,2023-02-22 01:00:00,account_b,2023-02-22 01:00:00+00:00,58.305,kWh,2023-02-22,1.0
2023-02-22,2.0,5.66,Feb,2023-02-22 02:00:00,account_a,2023-02-22 02:00:00+00:00,3.74325,kWh,2023-02-22,2.0
2023-02-22,2.0,5.66,Feb,2023-02-22 02:00:00,account_b,2023-02-22 02:00:00+00:00,57.822,kWh,2023-02-22,2.0
2023-02-22,3.0,4.68,Feb,2023-02-22 03:00:00,account_a,2023-02-22 03:00:00+00:00,2.277,kWh,2023-02-22,3.0
2023-02-22,3.0,4.68,Feb,2023-02-22 03:00:00,account_b,2023-02-22 03:00:00+00:00,59.616,kWh,2023-02-22,3.0
2023-02-22,4.0,5.11,Feb,2023-02-22 04:00:00,account_a,2023-02-22 04:00:00+00:00,3.6915,kWh,2023-02-22,4.0
2023-02-22,4.0,5.11,Feb,2023-02-22 04:00:00,account_b,2023-02-22 04:00:00+00:00,63.549,kWh,2023-02-22,4.0
2023-02-22,5.0,6.49,Feb,2023-02-22 05:00:00,account_a,2023-02-22 05:00:00+00:00,2.7255,kWh,2023-02-22,5.0
2023-02-22,5.0,6.49,Feb,2023-02-22 05:00:00,account_b,2023-02-22 05:00:00+00:00,92.529,kWh,2023-02-22,5.0
2023-02-22,6.0,11.17,Feb,2023-02-22 06:00:00,account_a,2023-02-22 06:00:00+00:00,3.08775,kWh,2023-02-22,6.0
2023-02-22,6.0,11.17,Feb,2023-02-22 06:00:00,account_b,2023-02-22 06:00:00+00:00,96.669,kWh,2023-02-22,6.0
2023-02-22,7.0,14.84,Feb,2023-02-22 07:00:00,account_a,2023-02-22 07:00:00+00:00,2.81175,kWh,2023-02-22,7.0
2023-02-22,7.0,14.84,Feb,2023-02-22 07:00:00,account_b,2023-02-22 07:00:00+00:00,116.955,kWh,2023-02-22,7.0
2023-02-22,8.0,15.03,Feb,2023-02-22 08:00:00,account_a,2023-02-22 08:00:00+00:00,6.8655,kWh,2023-02-22,8.0
2023-02-22,8.0,15.03,Feb,2023-02-22 08:00:00,account_b,2023-02-22 08:00:00+00:00,134.412,kWh,2023-02-22,8.0
2023-02-22,9.0,13.44,Feb,2023-02-22 09:00:00,account_a,2023-02-22 09:00:00+00:00,6.9,kWh,2023-02-22,9.0
2023-02-22,9.0,13.44,Feb,2023-02-22 09:00:00,account_b,2023-02-22 09:00:00+00:00,131.169,kWh,2023-02-22,9.0
2023-02-22,10.0,14.05,Feb,2023-02-22 10:00:00,account_a,2023-02-22 10:00:00+00:00,7.95225,kWh,2023-02-22,10.0
2023-02-22,10.0,14.05,Feb,2023-02-22 10:00:00,account_b,2023-02-22 10:00:00+00:00,118.818,kWh,2023-02-22,10.0
2023-02-22,11.0,16.35,Feb,2023-02-22 11:00:00,account_a,2023-02-22 11:00:00+00:00,10.7295,kWh,2023-02-22,11.0
2023-02-22,11.0,16.35,Feb,2023-02-22 11:00:00,account_b,2023-02-22 11:00:00+00:00,139.311,kWh,2023-02-22,11.0
2023-02-22,12.0,18.92,Feb,2023-02-22 12:00:00,account_a,2023-02-22 12:00:00+00:00,11.33325,kWh,2023-02-22,12.0
2023-02-22,12.0,18.92,Feb,2023-02-22 12:00:00,account_b,2023-02-22 12:00:00+00:00,164.151,kWh,2023-02-22,12.0
2023-02-22,13.0,22.3,Feb,2023-02-22 13:00:00,account_a,2023-02-22 13:00:00+00:00,9.81525,kWh,2023-02-22,13.0
2023-02-22,13.0,22.3,Feb,2023-02-22 13:00:00,account_b,2023-02-22 13:00:00+00:00,155.733,kWh,2023-02-22,13.0
2023-02-22,14.0,27.41,Feb,2023-02-22 14:00:00,account_a,2023-02-22 14:00:00+00:00,9.57375,kWh,2023-02-22,14.0
2023-02-22,14.0,27.41,Feb,2023-02-22 14:00:00,account_b,2023-02-22 14:00:00+00:00,149.592,kWh,2023-02-22,14.0
2023-02-22,15.0,33.18,Feb,2023-02-22 15:00:00,account_a,2023-02-22 15:00:00+00:00,10.43625,kWh,2023-02-22,15.0
2023-02-22,15.0,33.18,Feb,2023-02-22 15:00:00,account_b,2023-02-22 15:00:00+00:00,151.179,kWh,2023-02-22,15.0
2023-02-22,16.0,35.81,Feb,2023-02-22 16:00:00,account_a,2023-02-22 16:00:00+00:00,7.12425,kWh,2023-02-22,16.0
2023-02-22,16.0,35.81,Feb,2023-02-22 16:00:00,account_b,2023-02-22 16:00:00+00:00,139.311,kWh,2023-02-22,16.0
2023-02-22,17.0,37.97,Feb,2023-02-22 17:00:00,account_a,2023-02-22 17:00:00+00:00,4.39875,kWh,2023-02-22,17.0
2023-02-22,17.0,37.97,Feb,2023-02-22 17:00:00,account_b,2023-02-22 17:00:00+00:00,127.65,kWh,2023-02-22,17.0
2023-02-22,18.0,31.9,Feb,2023-02-22 18:00:00,account_a,2023-02-22 18:00:00+00:00,3.36375,kWh,2023-02-22,18.0
2023-02-22,18.0,31.9,Feb,2023-02-22 18:00:00,account_b,2023-02-22 18:00:00+00:00,104.811,kWh,2023-02-22,18.0
2023-02-22,19.0,27.96,Feb,2023-02-22 19:00:00,account_a,2023-02-22 19:00:00+00:00,2.50125,kWh,2023-02-22,19.0
2023-02-22,19.0,27.96,Feb,2023-02-22 19:00:00,account_b,2023-02-22 19:00:00+00:00,73.416,kWh,2023-02-22,19.0
2023-02-22,20.0,24.26,Feb,2023-02-22 20:00:00,account_a,2023-02-22 20:00:00+00:00,4.1055,kWh,2023-02-22,20.0
2023-02-22,20.0,24.26,Feb,2023-02-22 20:00:00,account_b,2023-02-22 20:00:00+00:00,72.726,kWh,2023-02-22,20.0
2023-02-22,21.0,19.69,Feb,2023-02-22 21:00:00,account_a,2023-02-22 21:00:00+00:00,2.2425,kWh,2023-02-22,21.0
2023-02-22,21.0,19.69,Feb,2023-02-22 21:00:00,account_b,2023-02-22 21:00:00+00:00,79.557,kWh,2023-02-22,21.0
2023-02-22,22.0,16.69,Feb,2023-02-22 22:00:00,account_a,2023-02-22 22:00:00+00:00,2.415,kWh,2023-02-22,22.0
2023-02-22,22.0,16.69,Feb,2023-02-22 22:00:00,account_b,2023-02-22 22:00:00+00:00,79.488,kWh,2023-02-22,22.0
2023-02-22,23.0,16.5,Feb,2023-02-22 23:00:00,account_a,2023-02-22 23:00:00+00:00,2.29425,kWh,2023-02-22,23.0
2023-02-22,23.0,16.5,Feb,2023-02-22 23:00:00,account_b,2023-02-22 23:00:00+00:00,81.972,kWh,2023-02-22,23.0
2023-02-22,24.0,15.16,Feb,2023-02-23 00:00:00,account_a,2023-02-23 00:00:00+00:00,2.208,kWh,2023-02-23,0.0
2023-02-22,24.0,15.16,Feb,2023-02-23 00:00:00,account_b,2023-02-23 00:00:00+00:00,89.424,kWh,2023-02-23,0.0
2023-02-23,1.0,10.09,Feb,2023-02-23 01:00:00,account_a,2023-02-23 01:00:00+00:00,2.76,kWh,2023-02-23,1.0
2023-02-23,1.0,10.09,Feb,2023-02-23 01:00:00,account_b,2023-02-23 01:00:00+00:00,85.077,kWh,2023-02-23,1.0
2023-02-23,2.0,8.74,Feb,2023-02-23 02:00:00,account_a,2023-02-23 02:00:00+00:00,2.25975,kWh,2023-02-23,2.0
2023-02-23,2.0,8.74,Feb,2023-02-23 02:00:00,account_b,2023-02-23 02:00:00+00:00,86.388,kWh,2023-02-23,2.0
2023-02-23,3.0,9.61,Feb,2023-02-23 03:00:00,account_a,2023-02-23 03:00:00+00:00,2.208,kWh,2023-02-23,3.0
2023-02-23,3.0,9.61,Feb,2023-02-23 03:00:00,account_b,2023-02-23 03:00:00+00:00,87.078,kWh,2023-02-23,3.0
2023-02-23,4.0,12.01,Feb,2023-02-23 04:00:00,account_a,2023-02-23 04:00:00+00:00,2.32875,kWh,2023-02-23,4.0
2023-02-23,4.0,12.01,Feb,2023-02-23 04:00:00,account_b,2023-02-23 04:00:00+00:00,98.739,kWh,2023-02-23,4.0
2023-02-23,5.0,15.53,Feb,2023-02-23 05:00:00,account_a,2023-02-23 05:00:00+00:00,2.25975,kWh,2023-02-23,5.0
2023-02-23,5.0,15.53,Feb,2023-02-23 05:00:00,account_b,2023-02-23 05:00:00+00:00,139.104,kWh,2023-02-23,5.0
2023-02-23,6.0,17.0,Feb,2023-02-23 06:00:00,account_a,2023-02-23 06:00:00+00:00,2.208,kWh,2023-02-23,6.0
2023-02-23,6.0,17.0,Feb,2023-02-23 06:00:00,account_b,2023-02-23 06:00:00+00:00,151.179,kWh,2023-02-23,6.0
2023-02-23,7.0,26.17,Feb,2023-02-23 07:00:00,account_a,2023-02-23 07:00:00+00:00,2.15625,kWh,2023-02-23,7.0
2023-02-23,7.0,26.17,Feb,2023-02-23 07:00:00,account_b,2023-02-23 07:00:00+00:00,165.531,kWh,2023-02-23,7.0
2023-02-23,8.0,27.34,Feb,2023-02-23 08:00:00,account_a,2023-02-23 08:00:00+00:00,7.452,kWh,2023-02-23,8.0
2023-02-23,8.0,27.34,Feb,2023-02-23 08:00:00,account_b,2023-02-23 08:00:00+00:00,168.084,kWh,2023-02-23,8.0
2023-02-23,9.0,19.27,Feb,2023-02-23 09:00:00,account_a,2023-02-23 09:00:00+00:00,8.349,kWh,2023-02-23,9.0
2023-02-23,9.0,19.27,Feb,2023-02-23 09:00:00,account_b,2023-02-23 09:00:00+00:00,166.221,kWh,2023-02-23,9.0
2023-02-23,10.0,16.56,Feb,2023-02-23 10:00:00,account_a,2023-02-23 10:00:00+00:00,7.2795,kWh,2023-02-23,10.0
